trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,MA5,MA10,MA20,MA60,RSI_14,MACD,MACD_signal,MACD_hist,BB_upper,BB_mid,BB_lower,KDJ_K,KDJ_D,KDJ_J,ATR_14,OBV,VOL_MA5,VOL_MA10,VOL_MA20
2026-06-10,46.52,49.5,46.52,48.15,47.2,0.95,2.0127,67078.97,322782.767,47.047999999999995,47.471000000000004,50.614999999999995,55.80049999999999,41.871784428936024,-2.496009559654219,-2.3958815990640567,-0.10012796059016216,58.03501418639545,50.614999999999995,43.19498581360454,33.164047500253815,26.245845549343468,47.00045140207451,3.185714285714286,-283543.78000000026,68597.586,70165.874,70602.166
2026-06-11,47.71,52.82,47.6,50.27,48.15,2.12,4.4029,104057.24,528340.748,47.914,47.227999999999994,50.3885,55.60483333333333,47.853523702412886,-2.1702003734447572,-2.350745353940197,0.18054498049543977,57.542411774980486,50.3885,43.234588225019515,46.597745159725235,33.02981208613739,73.73361130690093,3.407857142857143,-179486.54000000027,77420.05600000001,74862.53,72774.1115
2026-06-12,51.33,53.3,51.16,51.75,50.27,1.48,2.9441,93213.86,486086.64,48.754000000000005,47.533,50.284,55.433499999999995,51.59818605200605,-1.772142459765611,-2.2350247751052796,0.4628823153396686,57.28505375527173,50.284,43.282946244728265,59.27791533938736,41.77917983722072,94.27538634372065,3.2771428571428567,-86272.68000000027,78971.818,74013.23,74048.853
2026-06-15,52.02,54.89,51.51,54.7,51.75,2.95,5.7005,99999.42,534685.317,50.414,48.32299999999999,50.37,55.339166666666664,58.06266479776141,-1.2047507329826175,-2.0289699666807475,0.82421923369813,57.55045299846408,50.37,43.189547001535914,72.30970611666922,51.95602193037022,113.01707448926722,3.2742857142857145,13726.739999999729,84626.19200000001,77712.82200000001,75937.48449999999
2026-06-16,54.9,57.18,54.11,57.1,54.7,2.4,4.3876,104863.14,580529.936,52.394000000000005,49.418,50.521,55.266666666666666,62.455927405210296,-0.5550307107682215,-1.7341821154982424,1.179151404730021,58.14337122934122,50.521,42.89862877065878,81.3343598045386,61.748801221759685,120.50547697009641,3.2164285714285716,118589.87999999973,93842.526,83124.58300000001,78305.89450000001
2026-06-17,56.33,62.26,56.22,60.76,57.1,3.66,6.4098,140415.25,840244.083,54.916,50.982,50.854,55.278833333333324,67.96702535764875,0.2523001409469643,-1.3368856642092013,1.5891858051561656,59.629416379384686,50.854,42.07858362061531,84.78769058951522,69.42843101101154,115.50620974652259,3.5414285714285714,259005.1299999997,108509.782,88553.68400000001,82695.727
2026-06-18,60.6,62.0,59.8,60.5,60.76,-0.26,-0.4279,97824.52,596878.033,56.962,52.438,51.320499999999996,55.30383333333332,67.21224240947696,0.8612083564965047,-0.8972668600680602,1.758475216564565,61.10104669659139,51.320499999999996,41.5399533034086,86.25042431264936,75.03576211155749,108.67974871483312,3.2807142857142857,161180.6099999997,107263.23800000001,92341.64700000001,83742.928
2026-06-22,60.0,62.2,58.75,60.52,60.5,0.02,0.0331,126847.94,766237.147,58.715999999999994,53.735,51.711,55.377500000000005,67.24237784812281,1.3300542990894897,-0.45180262823655026,1.7818569273260398,62.31418700848177,51.711,41.10781299151823,87.25336929485267,79.10829783932256,103.54351220591289,3.36,288028.5499999997,113990.054,96480.936,87033.493
2026-06-23,60.1,60.11,56.19,57.22,60.52,-3.3,-5.4527,103987.6,598788.903,59.220000000000006,54.81699999999999,51.722,55.37916666666667,57.80222575805631,1.418978564094374,-0.07764638977036548,1.4966249538647394,62.34872024464224,51.722,41.095279755357765,80.8288027404058,79.68179947301698,83.12280927518344,3.525,184040.9499999997,114787.68999999999,99706.941,86602.8675
2026-06-24,56.7,58.96,56.4,57.9,57.22,0.68,1.1884,77026.39,444402.088,59.379999999999995,55.887,51.885000000000005,55.36233333333334,59.07714167977944,1.5267228906469725,0.24322746631310216,1.2834954243338703,62.796372145851215,51.885000000000005,40.973627854148795,77.30560473735103,78.88973456112834,74.13734508979644,3.4321428571428574,261067.33999999968,109220.34,101531.43299999999,86294.679
2026-06-25,57.92,62.22,57.19,61.6,57.9,3.7,6.3903,130705.75,787012.315,59.548,57.232000000000006,52.3515,55.443999999999996,65.23237500034493,1.8888961050041786,0.5723611940513175,1.316534910952861,64.09800008345128,52.3515,40.60499991654872,82.88842117625205,80.22263009950291,88.22000332975034,3.5707142857142857,391773.0899999997,107278.43999999999,107894.111,89029.99250000001
2026-06-26,61.6,68.38,61.56,63.66,61.6,2.06,3.3442,180359.03,1194053.599,60.17999999999999,58.571000000000005,52.8995,55.549,68.10847527042264,2.315454650668613,0.9209798853747766,1.3944747652938365,65.69062270287463,52.8995,40.10837729712537,79.26606066956619,79.90377362285734,77.99063476298389,3.7528571428571427,572132.1199999996,123785.34199999999,115524.29,95193.41
2026-06-29,63.03,63.86,58.65,60.21,63.66,-3.45,-5.4194,143562.69,874364.898,60.11800000000001,59.41700000000001,53.475,55.597166666666666,59.26604749984169,2.3480523186316944,1.2063943720261603,1.141657946605534,66.50407275450176,53.475,40.44592724549823,67.09304768767623,75.63353164446364,50.01207977410141,3.954285714285714,428569.42999999964,127128.29199999999,120559.173,97286.2015
2026-06-30,60.3,66.78,59.52,65.0,60.21,4.79,7.9555,141290.12,893093.906,61.674,60.447,54.385000000000005,55.72183333333333,65.8879053392725,2.7289416332052596,1.5109038242619803,1.2180378089432793,67.98107141400531,54.385000000000005,40.788928585994704,68.81948325473195,73.36218218121975,59.734085401756346,4.327142857142857,569859.5499999996,134588.796,124688.24299999999,101200.5325
2026-07-01,64.96,66.09,62.14,63.15,65.0,-1.85,-2.8462,120775.48,776366.321,62.724000000000004,61.052,55.23499999999999,55.799,61.715032409053975,2.8486817898289303,1.7784594173753705,1.0702223724535598,68.78888854671742,55.23499999999999,41.68111145328257,64.91164894039828,70.5453377676126,53.644271285969666,4.396428571428571,449084.0699999996,143338.614,126279.477,104702.03
2026-07-02,61.3,63.28,58.98,59.49,63.15,-3.66,-5.7957,87828.07,539197.748,62.302,60.925,55.9535,55.83533333333333,54.37760861168817,2.6180658807468618,1.9463807100496688,0.6716851706971929,68.75217966052074,55.9535,43.15482033947925,52.29822261872876,64.46296605131798,27.968735753550334,4.330714285714286,361255.9999999996,134763.078,121020.759,104787.2215
2026-07-03,59.7,62.26,58.38,60.0,59.49,0.51,0.8573,89266.41,539891.796,61.57000000000001,60.875,56.656499999999994,55.83,55.17730363826491,2.448232152768078,2.0467509985933505,0.40148115417472763,68.65912475680331,56.656499999999994,44.65387524319669,45.28385746362066,58.06992985541888,19.71171268002422,4.391428571428572,450522.40999999957,116544.554,120164.948,106253.29750000002
